0.628141 -0.340525 -2.51801 16.51 0.331191 -0.363646
0.638191 -0.364988 -2.34939 17.0342 0.327644 -0.386737
0.648241 -0.387732 -2.17587 17.4827 0.32386 -0.408139
0.658291 -0.408711 -1.99824 17.8531 0.319856 -0.427824
0.668342 -0.427887 -1.81728 18.1433 0.315651 -0.44577
0.678392 -0.445231 -1.63382 18.3516 0.311262 -0.461962
0.688442 -0.460722 -1.44869 18.477 0.306708 -0.47639
0.698492 -0.474347 -1.26271 18.5187 0.302007 -0.489054
0.708543 -0.486103 -1.07673 18.4768 0.297179 -0.499958
0.718593 -0.495993 -0.891595 18.3516 0.292243 -0.509111
0.728643 -0.50403 -0.70813 18.1444 0.287216 -0.516531
0.738693 -0.510235 -0.527153 17.8567 0.282117 -0.52224
0.748744 -0.514637 -0.349464 17.4908 0.276966 -0.526265
0.758794 -0.517273 -0.175832 17.0496 0.271779 -0.52864
0.768844 -0.518187 -0.00699947 16.5365 0.266574 -0.529404
0.778894 -0.517432 0.156332 15.9556 0.261369 -0.528598
0.788945 -0.515066 0.313504 15.3114 0.256179 -0.526271
0.798995 -0.511153 0.463904 14.609 0.251021 -0.522474
0.809045 -0.505765 0.606975 13.8538 0.245909 -0.517263
0.819095 -0.498979 0.742216 13.052 0.240859 -0.510696
0.829146 -0.490874 0.869191 12.2097 0.235884 -0.502836
0.839196 -0.481537 0.987525 11.3337 0.230997 -0.493748
0.849246 -0.471054 1.09691 10.4308 0.226209 -0.4835
0.859296 -0.459519 1.19712 9.50807 0.221532 -0.472162
0.869347 -0.447023 1.28799 8.57277 0.216975 -0.459804
0.879397 -0.433661 1.36942 7.63211 0.212549 -0.446502
0.889447 -0.419529 1.4414 6.69329 0.208261 -0.432328
0.899497 -0.40472 1.50399 5.76344 0.204119 -0.417358
0.909548 -0.389329 1.5573 4.84949 0.200128 -0.401669
0.919598 -0.373448 1.60154 3.95813 0.196295 -0.385336
0.929648 -0.357166 1.63696 3.09577 0.192623 -0.368435
0.939698 -0.340572 1.66389 2.26841 0.189117 -0.351042
0.949749 -0.323749 1.68269 1.48165 0.185778 -0.333232
0.959799 -0.306775 1.69382 0.740592 0.18261 -0.315078
0.969849 -0.289726 1.69775 0.0498045 0.179612 -0.296654
0.979899 -0.272672 1.695 -0.586711 0.176786 -0.27803
0.98995 -0.255676 1.68615 -1.16556 0.174131 -0.259277
1 -0.238798 1.67178 -1.68399 0.171646 -0.240462
